关键词,id,类型,标题,评分,评价人数,年份,简介,链接
Hell or High Water,720902600,日记,Beaufort - Come Hell or High Water: Fathom V   ...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F720902600%2F&query=Hell+or+High+Water&cat_id=1015&type=search&pos=0
Hell or High Water,516972575,日记,High-Mover  or  Low-Mover,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F516972575%2F&query=Hell+or+High+Water&cat_id=1015&type=search&pos=1
Hell or High Water,97556629,日记,"High Tea, or Afternoon Tea?",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F97556629%2F&query=Hell+or+High+Water&cat_id=1015&type=search&pos=2
Hell or High Water,502199350,日记,dirty water or backwater,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F502199350%2F&query=Hell+or+High+Water&cat_id=1015&type=search&pos=3
Hell or High Water,767032500,日记,論仙境奇譚,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F767032500%2F&query=Hell+or+High+Water&cat_id=1015&type=search&pos=4
The Handmaiden,25977027,电影,小姐 ,8.2,230828,2016,原名:아가씨 / 朴赞郁 / 金敏喜 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25977027%2F&query=The+Handmaiden&cat_id=1002&type=search&pos=0
The Handmaiden,21749869,书籍,Aid as Handmaiden for the Development of Institutions ,(目前无人评价),,2013,"Nissanke, Machiko; Shimomura, Yasutami; / 2013",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21749869%2F&query=The+Handmaiden&cat_id=1001&type=search&pos=1
The Handmaiden,26864062,音乐,Handmaiden (Sookhee Ver.) / O.S.T. ,9.4,194,2016,Various Artists / Soundtrack 原聲 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26864062%2F&query=The+Handmaiden&cat_id=1003&type=search&pos=2
The Handmaiden,26813369,书籍,아가씨 가까이 ,(评价人数不足),,2016,박찬욱 / 그책 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26813369%2F&query=The+Handmaiden&cat_id=1001&type=search&pos=3
The Handmaiden,26880076,音乐,아가씨 오리지널 사운드트랙 ,9.3,288,2016,Various Artists / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26880076%2F&query=The+Handmaiden&cat_id=1003&type=search&pos=4
The Handmaiden,30263342,电影,The Lucifers ,(暂无评分),,1971,原名:The Lucifers /  / 1971,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F30263342%2F&query=The+Handmaiden&cat_id=1002&type=search&pos=5
The Handmaiden,11501852,电影,Servantes du bon Dieu ,(暂无评分),,1978,原名:Servantes du bon Dieu /  / 1978,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F11501852%2F&query=The+Handmaiden&cat_id=1002&type=search&pos=6
The Handmaiden,158677470,,Handmaiden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F158677470%2F&query=The+Handmaiden&cat_id=&type=search&pos=0
Snowden,25900819,电影,斯诺登 ,7.6,35878,2016,原名:Snowden / 奥利佛·斯通 / 约瑟夫·高登-莱维特 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25900819%2F&query=Snowden&cat_id=1002&type=search&pos=0
Snowden,26716012,书籍,Snowden ,(评价人数不足),,2015,Ted Rall / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26716012%2F&query=Snowden&cat_id=1001&type=search&pos=1
Snowden,1949529,音乐,Snowden ,(评价人数不足),,2005,Doves / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1949529%2F&query=Snowden&cat_id=1003&type=search&pos=2
Snowden,3175775,音乐,Snowden ,(评价人数不足),,2007,Snowden / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3175775%2F&query=Snowden&cat_id=1003&type=search&pos=3
Snowden,33763552,音乐,Snowden ,(目前无人评价),,2018,Miki Bangs / 世界音乐 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33763552%2F&query=Snowden&cat_id=1003&type=search&pos=4
Snowden,396168,小组,斯诺登(Edward Joseph Snowden),,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F396168%2F&query=Snowden&cat_id=1019&type=search&pos=5
Snowden,2354729,电影,神秘代码 ,6.7,108813,2009,原名:Knowing / 亚历克斯·普罗亚斯 / 尼古拉斯·凯奇 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2354729%2F&query=Snowden&cat_id=1002&type=search&pos=6
Snowden,26367434,电影,斯诺登的大逃亡 ,8.0,484,2015,原名:Snowdens store flugt / 爱德华·斯诺登 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26367434%2F&query=Snowden&cat_id=1002&type=search&pos=7
Snowden,2132426,电影,死魂盒 ,6.0,10204,2012,原名:The Possession / 奥勒·博内代尔 / 杰弗里·迪恩·摩根 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2132426%2F&query=Snowden&cat_id=1002&type=search&pos=8
Snowden,21908777,音乐,No One In Control ,7.1,74,2013,Snowden / 摇滚 / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F21908777%2F&query=Snowden&cat_id=1003&type=search&pos=9
Snowden,1925092,音乐,Anti-Anti ,8.4,19,2006,Snowden / 摇滚 / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1925092%2F&query=Snowden&cat_id=1003&type=search&pos=10
Snowden,4741119,音乐,Slow Soft Syrup ,(评价人数不足),,2010,Snowden / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4741119%2F&query=Snowden&cat_id=1003&type=search&pos=11
Snowden,11511274,音乐,Anti-Anti [Vinyl] ,(目前无人评价),,2008,Snowden / 2008,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F11511274%2F&query=Snowden&cat_id=1003&type=search&pos=12
Snowden,33818505,音乐,Anti-Anti ,(评价人数不足),,2009,Snowden / 说唱 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33818505%2F&query=Snowden&cat_id=1003&type=search&pos=13
Snowden,1309009,电影,恶灵空间 ,5.9,2382,2005,原名:Boogeyman / 巴里·沃森 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1309009%2F&query=Snowden&cat_id=1002&type=search&pos=14
Snowden,26843973,音乐,Snowden (Craig Armstrong / Adam Peters) ,6.5,61,2016,格雷克 阿姆斯壮 Craig Armstrong / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26843973%2F&query=Snowden&cat_id=1003&type=search&pos=15
Snowden,26758299,音乐,A Requiem For Edward Snowden ,(评价人数不足),,2016,Matthew Collings / 电子 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26758299%2F&query=Snowden&cat_id=1003&type=search&pos=16
Snowden,25830580,书籍,The Snowden Files ,8.4,17,2014,Luke Harding / Vintage / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25830580%2F&query=Snowden&cat_id=1001&type=search&pos=17
Snowden,26609710,书籍,Surveillance After Snowden ,(评价人数不足),,2015,David Lyon / Polity / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26609710%2F&query=Snowden&cat_id=1001&type=search&pos=18
Snowden,26883404,书籍,Journalism After Snowden ,(评价人数不足),,2017,Columbia University Press / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26883404%2F&query=Snowden&cat_id=1001&type=search&pos=19
Snowden,39126169,,snowden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F39126169%2F&query=Snowden&cat_id=&type=search&pos=0
Snowden,193963712,,Snowden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F193963712%2F&query=Snowden&cat_id=&type=search&pos=1
Snowden,104199033,,Snowden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F104199033%2F&query=Snowden&cat_id=&type=search&pos=2
Snowden,193997017,,snowden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F193997017%2F&query=Snowden&cat_id=&type=search&pos=3
Snowden,144218613,,Snowden,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F144218613%2F&query=Snowden&cat_id=&type=search&pos=4
Snowden,324712605,日记,Snowden,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F324712605%2F&query=Snowden&cat_id=1015&type=search&pos=0
Snowden,282198986,日记,EDWARD SNOWDEN IS NO HERO,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F282198986%2F&query=Snowden&cat_id=1015&type=search&pos=1
Snowden,282199341,日记,WHY EDWARD SNOWDEN IS A HERO,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F282199341%2F&query=Snowden&cat_id=1015&type=search&pos=2
Eye in the Sky,10484117,电影,天空之眼 ,7.8,83787,2015,原名:Eye in the Sky / 加文·胡德 / 海伦·米伦 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F10484117%2F&query=Eye+in+the+Sky&cat_id=1002&type=search&pos=0
Eye in the Sky,20010671,书籍,Eye in the Sky ,(目前无人评价),,2005,"Sigerman, Harriet / 2005",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20010671%2F&query=Eye+in+the+Sky&cat_id=1001&type=search&pos=1
Eye in the Sky,20010057,书籍,Book Treks Extension Eye in the Sky ,(目前无人评价),,,"Sigerman, Harriet",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20010057%2F&query=Eye+in+the+Sky&cat_id=1001&type=search&pos=2
Eye in the Sky,32907530,书籍,Eye in the Sky (Disney Junior: The Lion Guard) ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32907530%2F&query=Eye+in+the+Sky&cat_id=1001&type=search&pos=3
Eye in the Sky,27080657,电视剧,DARLING in the FRANXX ,7.3,14558,2018,原名:ダーリン・イン・ザ・フランキス / 锦织敦史 / 上村祐翔 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27080657%2F&query=Eye+in+the+Sky&cat_id=1002&type=search&pos=4
Eye in the Sky,3431743,音乐,Eye In The Sky ,8.5,79,2007,The Alan Parsons Project / 摇滚 / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3431743%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=5
Eye in the Sky,2028891,音乐,Eye in the Sky [Collectables] ,(评价人数不足),,2005,The Alan Parsons Project / 摇滚 / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F2028891%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=6
Eye in the Sky,30151189,音乐,Eye In The Sky (35Th Anniversary Boxset) ,(评价人数不足),,2017,The Alan Parsons Project / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30151189%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=7
Eye in the Sky,33494739,音乐,Eye In The Sky ,(目前无人评价),,1982,The Alan Parsons Project / 摇滚 / 1982,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33494739%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=8
Eye in the Sky,34208358,音乐,Sirius & Eye in the Sky (Karaoke Version) [In the Style of Alan Parsons Project] ,(目前无人评价),,2013,The Karaoke Universe / 流行 / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34208358%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=9
Eye in the Sky,1759441,音乐,Eye In The Sky ,8.7,402,1982,Alan Parsons Project / 摇滚 / 1982,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1759441%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=10
Eye in the Sky,26738872,音乐,Eye In The Sky (Original Motion Picture Soundtrack) ,6.4,46,2016,Mark Kilian and Paul Hepker / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26738872%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=11
Eye in the Sky,4103492,音乐,Eye in the Sky ,(评价人数不足),,2003,DJ Pain (Ft Michael C) / 2003,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4103492%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=12
Eye in the Sky,3704182,音乐,Eye in the Sky ,(评价人数不足),,2007,Sean Wright / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3704182%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=13
Eye in the Sky,27076019,音乐,Rouge et Noir Eye in the Sky 特広課長 周防衛士 ,6.0,10,2017,鷹取玲 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F27076019%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=14
Eye in the Sky,33479511,音乐,Eye in the Sky ,(目前无人评价),,2016,Killer Bee / 摇滚 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33479511%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=15
Eye in the Sky,33917268,音乐,Alan Parsons Medley: The Turn of a Friendly Card / Old and Wise / Don't Answer Me / Eye in the Sky ,(评价人数不足),,2018,Joe Vox / 流行 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33917268%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=16
Eye in the Sky,33562869,音乐,Eye in the Sky (Luca Citoli Melanchronic Remix) ,(目前无人评价),,2013,Alan Parson Project / 流行 / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33562869%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=17
Eye in the Sky,34179996,音乐,Eye In The Sky ,(目前无人评价),,2009,Geyster / 流行 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34179996%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=18
Eye in the Sky,34295984,音乐,Eye in the Sky ,(目前无人评价),,2018,Devis Jay / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34295984%2F&query=Eye+in+the+Sky&cat_id=1003&type=search&pos=19
Eye in the Sky,146968613,,eye-sky-16,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F146968613%2F&query=Eye+in+the+Sky&cat_id=&type=search&pos=0
Eye in the Sky,170535718,,Sky Eye,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F170535718%2F&query=Eye+in+the+Sky&cat_id=&type=search&pos=1
Eye in the Sky,163488912,,Eye in the sky,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F163488912%2F&query=Eye+in+the+Sky&cat_id=&type=search&pos=2
Eye in the Sky,119421626,, eye of sky,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F119421626%2F&query=Eye+in+the+Sky&cat_id=&type=search&pos=3
Eye in the Sky,206869726,,Eye of the sky👀,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F206869726%2F&query=Eye+in+the+Sky&cat_id=&type=search&pos=4
Ae Dil Hai Mushkil,26629043,电影,心碎的感觉 ,7.3,509,2016,原名:Ae Dil Hai Mushkil / 卡伦·乔哈尔 / 艾西瓦娅·雷 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26629043%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=0
Ae Dil Hai Mushkil,26946202,音乐,Ae Dil Hai Mushkil Hindi Audio CD [Arjit Singh] ,(评价人数不足),,,Aishwarya Rai Bachchan,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26946202%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=1
Ae Dil Hai Mushkil,33657786,音乐,"Ae Dil Hai Mushkil Mashup (By DJ VERONIKA) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33657786%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=2
Ae Dil Hai Mushkil,34053425,音乐,"Ae Dil Hai Mushkil (Future Bass Remix By DJ Khushi) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34053425%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=3
Ae Dil Hai Mushkil,34184686,音乐,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"") ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34184686%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=4
Ae Dil Hai Mushkil,33832543,音乐,"Ae Dil Hai Mushkil (Club Mix By DJ Kiran Kamath) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33832543%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=5
Ae Dil Hai Mushkil,34398320,音乐,Ae Dil Hai Mushkil (Instrumental) [Original Motion Picture Soundtrack] ,(目前无人评价),,2018,Pritam / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34398320%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=6
Ae Dil Hai Mushkil,2157494,电影,再次心属印度 ,7.8,146,2000,原名:Phir Bhi Dil Hai Hindustani / 沙鲁克·汗 / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2157494%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=7
Ae Dil Hai Mushkil,2039358,电影,我心狂野 ,8.1,262,1997,原名:Dil To Pagal Hai / 雅什·乔普拉 / 沙鲁克·汗 / 1997,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F2039358%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=8
Ae Dil Hai Mushkil,1786359,电影,心归何处 ,6.9,322,2001,原名:Dil Chahta Hai / 法尔汉·阿赫塔尔 / 阿米尔·汗 / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1786359%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=9
Ae Dil Hai Mushkil,10808552,电影,爱在旅途 ,(暂无评分),,1991,原名:Dil Hai Ki Manta Nahin / 马赫什·巴特 / 阿米尔·汗 / 1991,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F10808552%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=10
Ae Dil Hai Mushkil,34249117,音乐,"Channa Mereya (Remix By DJ Chetas) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34249117%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=11
Ae Dil Hai Mushkil,33734170,音乐,"The Breakup Song (Desi Mix By Panjabi Hit Squad) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33734170%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=12
Ae Dil Hai Mushkil,33925680,音乐,"Bulleya (Tropical Mix By Aqeel Ali) [From ""Ae Dil Hai Mushkil""] ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33925680%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=13
Ae Dil Hai Mushkil,33842416,音乐,"Cutiepie (From ""Ae Dil Hai Mushkil"") ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33842416%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=14
Ae Dil Hai Mushkil,34101443,音乐,"The Breakup Song (From ""Ae Dil Hai Mushkil"") ",(目前无人评价),,2016,Pritam / 原声 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34101443%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=15
Ae Dil Hai Mushkil,3086816,电影,在你心中 ,(暂无评分),,2001,原名:rehnaa hai terre dil mein / 马达范 / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3086816%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1002&type=search&pos=16
Ae Dil Hai Mushkil,24866024,音乐,Ost ,(目前无人评价),,2001,Phir Bhi Dil Hai Hindustani / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F24866024%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1003&type=search&pos=17
Ae Dil Hai Mushkil,19090699,书籍,DIL to Pagal Hai ,(目前无人评价),,,"Miller, Frederic P.; Vandome, Agnes F.; McBrewster, John",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F19090699%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1001&type=search&pos=18
Ae Dil Hai Mushkil,19094311,书籍,DIL Chahta Hai ,(目前无人评价),,,"Miller, Frederic P.; Vandome, Agnes F.; McBrewster, John",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F19094311%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1001&type=search&pos=19
Ae Dil Hai Mushkil,160715670,,ae dil,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F160715670%2F&query=Ae+Dil+Hai+Mushkil&cat_id=&type=search&pos=0
Ae Dil Hai Mushkil,138830077,,Aeaaen,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F138830077%2F&query=Ae+Dil+Hai+Mushkil&cat_id=&type=search&pos=1
Ae Dil Hai Mushkil,285344552,日记,当经典遭遇神作：50部电影神cos【部分附视频】,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F285344552%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1015&type=search&pos=0
Ae Dil Hai Mushkil,525454158,日记,德里留学记9 质变,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F525454158%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1015&type=search&pos=1
Ae Dil Hai Mushkil,671872592,日记,杨洋 20180601 儿童节公益活动 贵阳毕生,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F671872592%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1015&type=search&pos=2
Ae Dil Hai Mushkil,699890312,日记,英语语音知识,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F699890312%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1015&type=search&pos=3
Ae Dil Hai Mushkil,139964092,日记,【ARASHI的PV放档】妖妖舞，扭起来~,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F139964092%2F&query=Ae+Dil+Hai+Mushkil&cat_id=1015&type=search&pos=4
Billy Lynn's Long Halftime Walk,25983044,电影,比利·林恩的中场战事 ,8.4,318328,2016,原名:Billy Lynn's Long Halftime Walk / 李安 / 乔·阿尔文 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25983044%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1002&type=search&pos=0
Billy Lynn's Long Halftime Walk,11233268,书籍,Billy Lynn's Long Halftime Walk ,8.2,88,2012,Ben Fountain / Ecco / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11233268%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1001&type=search&pos=1
Billy Lynn's Long Halftime Walk,26890844,书籍,Billy Lynn's Long Halftime Walk ,8.7,24,2016,Ben Fountain / Ecco / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26890844%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1001&type=search&pos=2
Billy Lynn's Long Halftime Walk,17693912,书籍,Billy Lynn's Long Halftime Walk ,8.8,19,2012,Ben Fountain / Center Point Pub / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F17693912%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1001&type=search&pos=3
Billy Lynn's Long Halftime Walk,7155434,书籍,Billy Lynn's Long Halftime Walk ,(评价人数不足),,2012,Ben Fountain / Ecco / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7155434%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1001&type=search&pos=4
Billy Lynn's Long Halftime Walk,20068625,书籍,Billy Lynn's Long Halftime Walk ,(评价人数不足),,2013,Ben Fountain / Canongate Books / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20068625%2F&query=Billy+Lynn%27s+Long+Halftime+Walk&cat_id=1001&type=search&pos=5
