关键词,id,类型,标题,评分,评价人数,年份,简介,链接
Maudie,7493132,书籍,Maudie and Bertie ,(目前无人评价),,,"Gow, Gregson",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7493132%2F&query=Maudie&cat_id=1001&type=search&pos=7
Maudie,10240408,书籍,Maudie and Bear ,(目前无人评价),,,"Ormerod; Ormerod, Jan;",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10240408%2F&query=Maudie&cat_id=1001&type=search&pos=8
Maudie,7143132,书籍,Maudie and the Green Children ,(目前无人评价),,,"Mitchell, Adrian; Hamann, Sigune;",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7143132%2F&query=Maudie&cat_id=1001&type=search&pos=9
Maudie,10111339,书籍,Maudie's Promise ,(目前无人评价),,2008,"Parramore, Helen / 2008",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10111339%2F&query=Maudie&cat_id=1001&type=search&pos=10
Maudie,11614768,书籍,Maudie and Me and the Dirty Book ,(目前无人评价),,1986,Betty Miles / Avon Books (Mm) / 1986,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11614768%2F&query=Maudie&cat_id=1001&type=search&pos=11
Maudie,5638171,书籍,Maudie and Bertie ,(目前无人评价),,2009,"Gow, Gregson / 2009",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5638171%2F&query=Maudie&cat_id=1001&type=search&pos=12
Maudie,5875690,书籍,Maudie and Bertie ,(目前无人评价),,2010,"Gow, Gregson / 2010",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5875690%2F&query=Maudie&cat_id=1001&type=search&pos=13
Maudie,4324004,书籍,Maudie ,(目前无人评价),,1994,Maude Summers Maple / Lincoln Square Publishing Company / 1994,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4324004%2F&query=Maudie&cat_id=1001&type=search&pos=14
Maudie,27077418,音乐,Maudie (Original Motion Picture Soundtrack) ,9.3,130,2017,Michael Timmins / 原声 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F27077418%2F&query=Maudie&cat_id=1003&type=search&pos=15
Maudie,27119302,电影,空中医生 ,(暂无评分),,1936,原名:The Flying Doctor / 迈尔斯·曼德 / 查尔斯·法莱尔 / 1936,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27119302%2F&query=Maudie&cat_id=1002&type=search&pos=16
Maudie,1293365,电影,跨世奇人 ,(暂无评分),,1994,原名:Being Human / 比尔·福塞斯 / 罗宾·威廉姆斯 / 1994,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1293365%2F&query=Maudie&cat_id=1002&type=search&pos=17
Maudie,1299768,电影,一朝春尽红颜老 ,(暂无评分),,1950,原名:No Sad Songs for Me / 鲁道夫·马泰 / 玛格里特·苏利文 / 1950,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1299768%2F&query=Maudie&cat_id=1002&type=search&pos=18
Maudie,20721566,书籍,Opal Moonbaby ,(目前无人评价),,,"Smith, Maudie",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20721566%2F&query=Maudie&cat_id=1001&type=search&pos=19
Maudie,70796084,,猫弟 maudie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F70796084%2F&query=Maudie&cat_id=&type=search&pos=0
Maudie,33053337,,Maudie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F33053337%2F&query=Maudie&cat_id=&type=search&pos=1
Maudie,132223198,,Maudie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F132223198%2F&query=Maudie&cat_id=&type=search&pos=2
Maudie,125334387,,Maudie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F125334387%2F&query=Maudie&cat_id=&type=search&pos=3
Maudie,158067187,,Maudie,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F158067187%2F&query=Maudie&cat_id=&type=search&pos=4
Maudie,738951819,日记,荐影｜莫娣/MAUDIE,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F738951819%2F&query=Maudie&cat_id=1015&type=search&pos=0
Maudie,732158781,日记,莫娣maudie 8.27,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F732158781%2F&query=Maudie&cat_id=1015&type=search&pos=1
Maudie,686600019,日记,一些感受从电影Maudie到作家安意如,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F686600019%2F&query=Maudie&cat_id=1015&type=search&pos=2
Maudie,705549193,日记,Maudie(2017),,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F705549193%2F&query=Maudie&cat_id=1015&type=search&pos=3
Overdrive,6529890,电影,超速驾驶 ,5.5,1692,2017,原名:Overdrive / 安东尼奥·奈格列 / 斯科特·伊斯特伍德 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F6529890%2F&query=Overdrive&cat_id=1002&type=search&pos=0
Overdrive,20439601,书籍,Overdrive ,(评价人数不足),,2013,"de Wit, Wim; Alexander, Christopher James; / Getty Research Institute / 2013",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20439601%2F&query=Overdrive&cat_id=1001&type=search&pos=1
Overdrive,1937769,书籍,Overdrive ,(目前无人评价),,1998,James Wallace / John Wiley & Sons / 1998,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1937769%2F&query=Overdrive&cat_id=1001&type=search&pos=2
Overdrive,19695757,书籍,Overdrive ,(目前无人评价),,,"Fernande, Antigone",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F19695757%2F&query=Overdrive&cat_id=1001&type=search&pos=3
Overdrive,32816134,书籍,Overdrive ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32816134%2F&query=Overdrive&cat_id=1001&type=search&pos=4
Overdrive,32925708,书籍,Overdrive ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32925708%2F&query=Overdrive&cat_id=1001&type=search&pos=5
Overdrive,1307126,电影,火魔战车 ,5.9,154,1986,原名:Maximum Overdrive / 斯蒂芬·金 / 艾米利奥·艾斯特维兹 / 1986,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1307126%2F&query=Overdrive&cat_id=1002&type=search&pos=6
Overdrive,5207170,电视剧,恐龙战队：极限行动 ,(暂无评分),,2007,原名:Power Rangers Operation Overdrive / 敏卡·凯利 / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5207170%2F&query=Overdrive&cat_id=1002&type=search&pos=7
Overdrive,1307467,电影,高速快感 ,(暂无评分),,1997,原名:Overdrive / 列夫·L·斯皮罗 / 斯蒂夫·古根伯格 / 1997,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1307467%2F&query=Overdrive&cat_id=1002&type=search&pos=8
Overdrive,34466812,音乐,OVERDRIVE ,7.0,225,2019,王子异 Boogie / 流行 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34466812%2F&query=Overdrive&cat_id=1003&type=search&pos=9
Overdrive,20468709,音乐,OverDrive ,7.7,23,2012,野宮あゆみ / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F20468709%2F&query=Overdrive&cat_id=1003&type=search&pos=10
Overdrive,1460094,音乐,Overdrive ,7.6,19,2003,Katy Rose / 2003,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1460094%2F&query=Overdrive&cat_id=1003&type=search&pos=11
Overdrive,25854977,音乐,Overdrive ,7.5,10,2014,Shonen Knife / 摇滚 / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F25854977%2F&query=Overdrive&cat_id=1003&type=search&pos=12
Overdrive,4195696,音乐,Overdrive ,(评价人数不足),,2009,John Nathaniel / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4195696%2F&query=Overdrive&cat_id=1003&type=search&pos=13
Overdrive,26649408,音乐,Overdrive ,(评价人数不足),,2015,原田ひとみ / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26649408%2F&query=Overdrive&cat_id=1003&type=search&pos=14
Overdrive,20276370,音乐,Overdrive ,(评价人数不足),,2012,Levo Lution / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F20276370%2F&query=Overdrive&cat_id=1003&type=search&pos=15
Overdrive,26634364,音乐,Overdrive ,(评价人数不足),,2015,Running Death / 摇滚 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26634364%2F&query=Overdrive&cat_id=1003&type=search&pos=16
Overdrive,24527653,音乐,Overdrive ,(评价人数不足),,2013,Natalia / 2013,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F24527653%2F&query=Overdrive&cat_id=1003&type=search&pos=17
Overdrive,5416643,音乐,Overdrive ,(评价人数不足),,2010,Ola / 流行 / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F5416643%2F&query=Overdrive&cat_id=1003&type=search&pos=18
Overdrive,4141438,音乐,Overdrive ,(评价人数不足),,1992,Ride / 摇滚 / 1992,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4141438%2F&query=Overdrive&cat_id=1003&type=search&pos=19
Overdrive,2192851,,overdrive,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Foverdrive%2F&query=Overdrive&cat_id=&type=search&pos=0
Overdrive,163908530,,OVERDRIVE,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F163908530%2F&query=Overdrive&cat_id=&type=search&pos=1
Overdrive,141799509,,overdrive,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F141799509%2F&query=Overdrive&cat_id=&type=search&pos=2
Overdrive,172651284,,OverDrive,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F172651284%2F&query=Overdrive&cat_id=&type=search&pos=3
Overdrive,125643474,,OverDrive,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F125643474%2F&query=Overdrive&cat_id=&type=search&pos=4
Overdrive,173956542,日记,TOTALFAT Overdrive,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F173956542%2F&query=Overdrive&cat_id=1015&type=search&pos=0
Overdrive,34130051,日记,You ain't seen nothing yet by Bachman Turner Overd...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F34130051%2F&query=Overdrive&cat_id=1015&type=search&pos=1
Overdrive,642694361,日记,Overdrive(2017)超速驾驶_中文字幕下载,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F642694361%2F&query=Overdrive&cat_id=1015&type=search&pos=2
Overdrive,670950013,日记,2018年5月25日通关3ds赛车游戏80's overdrive生涯模式,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F670950013%2F&query=Overdrive&cat_id=1015&type=search&pos=3
Overdrive,380118954,日记,用你的指尖弹出你的五月天 -- 把妹教学篇初级,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F380118954%2F&query=Overdrive&cat_id=1015&type=search&pos=4
God of War,25719258,电影,战神 ,(尚未上映),,2022,原名:God of War / 戴夫·巴蒂斯塔 / 2022,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25719258%2F&query=God+of+War&cat_id=1002&type=search&pos=0
God of War,34607890,电影,宝莱坞双雄之战 ,6.3,1861,2019,原名:War / 希达·阿南德 / 赫里尼克·罗斯汉 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34607890%2F&query=God+of+War&cat_id=1002&type=search&pos=1
God of War,26817284,游戏,战神 God of War,9.4,6497,4,游戏 / 冒险 / 动作 PS4,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgame%2F26817284%2F&query=God+of+War&cat_id=3114&type=search&pos=2
God of War,4320808,音乐,GOD OF WAR III: ORIGINAL SOUNDTRACK FROM THE VIDEO GAME ,8.9,189,2010,Gerard Marino / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4320808%2F&query=God+of+War&cat_id=1003&type=search&pos=3
God of War,3212620,音乐,God of War II Soundtrack ,9.2,134,2007, / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3212620%2F&query=God+of+War&cat_id=1003&type=search&pos=4
God of War,2276355,音乐,God of War ,9.3,105,2005,Original Soundtrack / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F2276355%2F&query=God+of+War&cat_id=1003&type=search&pos=5
God of War,30215449,音乐,God Of War ,9.1,80,2018,贝尔麦克克利亚 Bear McCreary / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30215449%2F&query=God+of+War&cat_id=1003&type=search&pos=6
God of War,4729160,音乐,God of War Trilogy Soundtrack ,9.6,23,2010,Gerard Marino / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4729160%2F&query=God+of+War&cat_id=1003&type=search&pos=7
God of War,30202568,音乐,God of War Review ,9.9,24,2018,Bear McCreary / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30202568%2F&query=God+of+War&cat_id=1003&type=search&pos=8
God of War,24734532,音乐,God Of War Metal Version Tribute ,(评价人数不足),,2010,Bader Nana / 摇滚 / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F24734532%2F&query=God+of+War&cat_id=1003&type=search&pos=9
God of War,26656200,音乐,God Of War EP ,(评价人数不足),,2006,Magus / 电子 / 2006,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26656200%2F&query=God+of+War&cat_id=1003&type=search&pos=10
God of War,30233002,音乐,God of War (PlayStation Soundtrack) ,(评价人数不足),,2018,Bear McCreary / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30233002%2F&query=God+of+War&cat_id=1003&type=search&pos=11
God of War,33971124,音乐,God of War ,(目前无人评价),,2018,Tina Guo / 古典 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33971124%2F&query=God+of+War&cat_id=1003&type=search&pos=12
God of War,33599062,音乐,God of War ,(目前无人评价),,2017,Syron Vanes / 摇滚 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33599062%2F&query=God+of+War&cat_id=1003&type=search&pos=13
God of War,33908297,音乐,God of War (PlayStation Soundtrack) ,(目前无人评价),,2018,Bear McCreary / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33908297%2F&query=God+of+War&cat_id=1003&type=search&pos=14
God of War,34071481,音乐,God of War ,(目前无人评价),,2018,Dan Bull / 说唱 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34071481%2F&query=God+of+War&cat_id=1003&type=search&pos=15
God of War,10739259,游戏,战神3 God of War III,9.3,2472,3,游戏 / 动作 PS4 / PS3,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgame%2F10739259%2F&query=God+of+War&cat_id=3114&type=search&pos=16
God of War,33377751,电影,Mars Uncovered: Ancient God Of War ,(暂无评分),,2019,原名:Mars Uncovered: Ancient God Of War /  / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F33377751%2F&query=God+of+War&cat_id=1002&type=search&pos=17
God of War,5188727,电影,God of War II: From Myth to Legend ,(暂无评分),,2007,原名:God of War II: From Myth to Legend / 科里·巴洛格 / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5188727%2F&query=God+of+War&cat_id=1002&type=search&pos=18
God of War,5153109,电影,GTTV Presents God of War III: Last Titan Standing ,(暂无评分),,2010,原名:GTTV Presents God of War III: Last Titan Standing /  / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5153109%2F&query=God+of+War&cat_id=1002&type=search&pos=19
God of War,127210269,,God of War,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F127210269%2F&query=God+of+War&cat_id=&type=search&pos=0
God of War,15321746,,GOD of  WAR,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F15321746%2F&query=God+of+War&cat_id=&type=search&pos=1
God of War,197720542,,GOD  OF  WAR,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F197720542%2F&query=God+of+War&cat_id=&type=search&pos=2
God of War,147583082,,God of war,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F147583082%2F&query=God+of+War&cat_id=&type=search&pos=3
God of War,169005987,,God of war,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F169005987%2F&query=God+of+War&cat_id=&type=search&pos=4
The Square,26610229,电影,方形 ,7.7,32848,2017,原名:The Square / 鲁本·奥斯特伦德 / 克拉斯·邦 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26610229%2F&query=The+Square&cat_id=1002&type=search&pos=0
The Square,3097195,电视剧,亚瑟和他的圆桌骑士 ,7.9,353,1966,原名:Arthur! And the Square Knights of the Round Table / 约翰·梅永 / 1966,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3097195%2F&query=The+Square&cat_id=1002&type=search&pos=1
The Square,5062607,电影,方形拳台 ,(暂无评分),,1953,原名:The Square Ring / 巴兹尔·迪尔登 / 杰克·华纳 / 1953,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5062607%2F&query=The+Square&cat_id=1002&type=search&pos=2
The Square,3806818,电影,真正的钉子 ,(暂无评分),,1959,原名:The Square Peg / John Paddy Carstairs / 诺曼·威兹德姆 / 1959,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3806818%2F&query=The+Square&cat_id=1002&type=search&pos=3
The Square,1753198,音乐,Square ,(评价人数不足),,1997,The Orange Peels / 1997,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1753198%2F&query=The+Square&cat_id=1003&type=search&pos=4
The Square,4001873,电影,平方根：海绵宝宝的故事 ,9.1,243,2009,原名:Square Roots: The Story of SpongeBob SquarePants / 帕特里克·克里顿 / 比尔·法格巴克 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4001873%2F&query=The+Square&cat_id=1002&type=search&pos=5
The Square,27155049,书籍,The Square and the Tower ,6.8,15,2017,Niall Ferguson / Allen Lane / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27155049%2F&query=The+Square&cat_id=1001&type=search&pos=6
The Square,27130146,书籍,The Square and the Tower ,(评价人数不足),,2017,Niall Ferguson / Allen Lane / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27130146%2F&query=The+Square&cat_id=1001&type=search&pos=7
The Square,26436087,书籍,Circling the Square ,(目前无人评价),,2015,Wendell Steavenson / Ecco / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26436087%2F&query=The+Square&cat_id=1001&type=search&pos=8
The Square,26168428,书籍,Playgrounds. Reinventing the Square ,(目前无人评价),,,Museo Nacional Centro de Arte Reina Sofía and Siruela,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26168428%2F&query=The+Square&cat_id=1001&type=search&pos=9
The Square,7884291,书籍,The Square Egg and Other Sketches with Three Plays ,(评价人数不足),,,Saki,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7884291%2F&query=The+Square&cat_id=1001&type=search&pos=10
The Square,24801669,书籍,A Double Discovery. the Square of the Circle ,(目前无人评价),,,"Rufus, Fuller / Hardpress Publishing",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24801669%2F&query=The+Square&cat_id=1001&type=search&pos=11
The Square,21141891,书籍,The Square ,(评价人数不足),,,"Howard, Phil; Howard, Philip;",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21141891%2F&query=The+Square&cat_id=1001&type=search&pos=12
The Square,27622270,书籍,Taking the Square ,(目前无人评价),,2016,Maria Rovisco / Rli / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27622270%2F&query=The+Square&cat_id=1001&type=search&pos=13
The Square,27124522,书籍,The Square and the Tower ,(目前无人评价),,2018,Niall Ferguson / Penguin Press / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F27124522%2F&query=The+Square&cat_id=1001&type=search&pos=14
The Square,30369541,书籍,The Square and the Tower ,(目前无人评价),,2019,Niall Ferguson / Penguin Books / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30369541%2F&query=The+Square&cat_id=1001&type=search&pos=15
The Square,17392737,书籍,The Square Root of 2 ,(目前无人评价),,2005,David Flannery / Copernicus / 2005,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F17392737%2F&query=The+Square&cat_id=1001&type=search&pos=16
The Square,30338386,书籍,The Square Root of Texas ,(目前无人评价),,2018,Rob Witherspoon / Independently published / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30338386%2F&query=The+Square&cat_id=1001&type=search&pos=17
The Square,26726633,书籍,The Square ,(目前无人评价),,2014,Bruno Munari / Corraini / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26726633%2F&query=The+Square&cat_id=1001&type=search&pos=18
The Square,24323748,书籍,The Legend of Spookley the Square Pumpkin ,(目前无人评价),,2001,Joe Troiano / 2001,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24323748%2F&query=The+Square&cat_id=1001&type=search&pos=19
The Square,3210239,,Square,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fmoyanji%2F&query=The+Square&cat_id=&type=search&pos=0
The Square,1122050,,square,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fsquare%2F&query=The+Square&cat_id=&type=search&pos=1
The Square,34087461,,Square,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fborbo%2F&query=The+Square&cat_id=&type=search&pos=2
The Square,43360636,,Square,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Ffy_yingz%2F&query=The+Square&cat_id=&type=search&pos=3
The Square,43422938,,Square,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fzhining2011%2F&query=The+Square&cat_id=&type=search&pos=4
Our Time Will Come,26122376,音乐,Our Time Will Come ,7.4,15,2014,KMFDM / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26122376%2F&query=Our+Time+Will+Come&cat_id=1003&type=search&pos=0
Our Time Will Come,4052383,音乐,Our Time Will Come ,(评价人数不足),,1990,Squadron / 1990,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4052383%2F&query=Our+Time+Will+Come&cat_id=1003&type=search&pos=1
Our Time Will Come,4268542,音乐,Our Time Will Come ,(目前无人评价),,2009,Marvin Wilson / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4268542%2F&query=Our+Time+Will+Come&cat_id=1003&type=search&pos=2
Our Time Will Come,34114051,音乐,Our Time Will Come ,(目前无人评价),,2011,The Legendary J.C.'s / 放克/灵歌/R&B / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34114051%2F&query=Our+Time+Will+Come&cat_id=1003&type=search&pos=3
Our Time Will Come,26425072,电影,明月几时有 ,7.0,76239,2017,原名:明月几时有 / 许鞍华 / 周迅 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26425072%2F&query=Our+Time+Will+Come&cat_id=1002&type=search&pos=4
Our Time Will Come,1893129,电影,千禧BB档案 ,9.2,167,2000,原名:Child of Our Time /  / 2000,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1893129%2F&query=Our+Time+Will+Come&cat_id=1002&type=search&pos=5
Our Time Will Come,26390631,电影,总有一天 ,8.7,20650,2016,原名:Der kommer en dag / 杰斯珀·W·尼尔森 / 拉斯·米克尔森 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26390631%2F&query=Our+Time+Will+Come&cat_id=1002&type=search&pos=6
Our Time Will Come,25861682,电影,AKB48心程纪实4：背影暗藏的心声 ,7.7,536,2014,原名:DOCUMENTARY of AKB48 The time has come 少女たちは、今、その背中に何を想う？ / 高桥荣树 / 横岛亚衿 / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25861682%2F&query=Our+Time+Will+Come&cat_id=1002&type=search&pos=7
Our Time Will Come,33477258,电影,亚当·德维尼：人生中的最佳时光 ,6.5,86,2019,原名:Adam DeVine: Best Time of Our Lives / 杰伊·卡拉斯 / 亚当·德维尼 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F33477258%2F&query=Our+Time+Will+Come&cat_id=1002&type=search&pos=8
Our Time Will Come,26310251,音乐,Demo ,(评价人数不足),,2012,Our Spring Will Come / 摇滚 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26310251%2F&query=Our+Time+Will+Come&cat_id=1003&type=search&pos=9
